Date,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2005-02-07,102.9477899653616,103.51955494909205,98.05769470977222,98.31849979007033,25894800.0
2005-02-08,98.78493964521886,100.31967723312691,97.56617744305657,99.62754067387425,22937000.0
2005-02-09,100.69082292432034,101.11212343864806,95.0233279101501,96.08661016059621,34308600.0
2005-02-10,96.28221397081977,96.40258554634198,92.91180985619818,94.28103652776319,37927400.0
2005-02-11,93.6189928623911,96.45775585178964,93.32307940589902,93.99013855358456,26205700.0
2005-02-14,93.32809488821246,96.83893250760995,90.78022987299255,96.79379316678913,77047200.0
2005-02-15,97.10224532906476,100.22939855148526,96.83893250760995,97.91726120499632,51514000.0
2005-02-16,97.6514406423848,99.97360895350059,97.4508213498478,99.51218458066548,33031500.0
2005-02-17,99.22128660648683,100.18425921066442,98.70970741051748,99.2563949826808,20807900.0
2005-02-18,99.56233940379973,99.72785032014275,98.6344751758161,99.28147239424793,16954800.0
2005-02-22,98.55422745880131,99.7579432140233,95.48976776529862,95.98128503201428,26940400.0
2005-02-23,96.9492731185053,97.54110003148945,94.6220893250761,97.27527946887793,31140800.0
2005-02-24,91.96889918127428,95.21893172037367,91.39713419754382,94.73744541828486,51576900.0
2005-02-25,94.86784795843393,95.25404009656765,93.04221239634722,93.22276975963052,19927000.0
2005-02-28,93.28797102970505,95.22896268500052,93.21273879500367,94.28605201007663,15621100.0
2005-03-01,94.93806471082188,95.16877689723943,92.98202660858611,93.3180639235856,18603700.0
2005-03-02,93.26289361813792,94.12555657604702,92.46543193030335,92.8767014800042,14556400.0
2005-03-03,93.35317229977957,94.16568043455442,92.44035451873623,93.79202700220426,15201900.0
2005-03-04,93.6390547916448,93.91490631888317,92.82153117455653,93.2378162065708,13534600.0
2005-03-07,94.1807268814947,95.09354466253805,93.80456570798782,94.69732155977748,17317400.0
2005-03-08,94.8427705468668,95.21893172037367,92.77137635142228,92.88673244463104,16076100.0
2005-03-09,92.39019969560198,92.61088091739268,90.35892935866485,90.95577175396242,22698000.0
2005-03-10,90.78524535530597,90.88053951926103,88.97465624015955,90.26865067702319,21899000.0
2005-03-11,90.49936286344075,90.75515246142541,88.84926918232392,89.17527553269655,16040500.0
2005-03-14,89.44109609530808,89.47620447150204,86.55217828277527,87.76592500262413,22270900.0
2005-03-15,87.89632754277316,90.27868164165005,87.37471738217697,89.58152960008398,20823300.0
2005-03-16,88.62357247821978,89.58152960008398,87.77595596725097,88.07186942374304,14198300.0
2005-03-17,88.83923821769707,90.09812427836674,88.17217907001155,89.92258239739687,16504600.0
2005-03-18,89.68183924635247,90.47930093418705,89.43106513068122,90.29874357090374,14165800.0
2005-03-21,89.91255143277003,91.36704130366327,88.89942400545817,90.72004408523145,14952400.0
2005-03-22,90.8705085546342,91.2516852104545,89.20035294426367,89.57651411777054,11252100.0
2005-03-23,89.26053873202477,90.39905321717225,89.26053873202477,89.76710244568069,9680300.0
2005-03-24,90.39303463839614,90.7100131206046,89.87744305657604,89.90252046814317,7402900.0
2005-03-28,91.12128267030545,92.68611315209405,90.75515246142541,90.99088013015638,17458500.0
2005-03-29,90.80530728455967,91.92375984045344,89.31069355515902,90.06301590217276,12933000.0
2005-03-30,90.59967250970924,91.00592657709667,90.07806234911304,90.50437834575416,12459700.0
2005-03-31,89.25050776739792,90.97583368321611,89.09502781568175,90.53447123963471,13523600.0
2005-04-01,91.16140652881285,91.75824892411042,90.27366615933663,90.29874357090374,12351600.0
2005-04-04,90.25360423008291,92.94691823239215,90.19843392463525,92.93187178545188,16136600.0
2005-04-05,94.15564946992757,95.4245664952241,94.07540175291277,94.57694998425526,17455900.0
2005-04-06,94.91298729925475,95.11862207410518,94.08041723522621,94.9029563346279,10494600.0
2005-04-07,94.6822751128372,97.6113167838774,94.61205836044924,97.17998530492285,19365000.0
2005-04-08,97.14487692872888,97.8520599349218,96.02140889052167,96.32233782932718,10222900.0
2005-04-11,96.84394798992338,97.70159546551906,96.45775585178964,96.91416474231131,10810100.0
2005-04-12,96.79880864910255,97.5110071376089,94.99825049858298,97.27778721003465,14624500.0
2005-04-13,97.03453631783353,97.46085231447465,95.15874593261258,96.76370027290858,13098400.0
2005-04-14,96.93422667156503,97.48091424372836,95.3443187782093,96.02140889052167,12293000.0
2005-04-15,95.3443187782093,95.4646903537315,92.6158963997061,92.78642279836255,23131600.0
2005-04-18,92.5757725411987,94.23088170462894,92.02908496903538,93.77447281410727,13087400.0
2005-04-19,94.95812664007558,96.29726041776004,94.30611393933033,95.99633147895456,16843100.0
2005-04-20,99.59744777999371,100.56042038417131,98.25831400230922,99.3567046289493,30872000.0
2005-04-21,100.5202965256639,102.81738742521256,99.96859347118715,102.69200036737693,35468200.0
2005-04-22,111.79760850740003,112.34680382072006,107.46172404744411,108.23912380602498,66343700.0
2005-04-25,109.24723575102341,112.71794951191352,109.09677128162066,112.11107615198908,39640300.0
2005-04-26,110.4509515062454,111.34370735803506,109.48296341975438,109.71367560617193,34509400.0
2005-04-27,109.33249895035163,110.76692689199118,108.70556366117351,110.2302702844547,20509000.0
2005-04-28,110.0898367796788,111.38383121654246,109.19206544557574,110.06475936811168,17348200.0
2005-04-29,111.29856801721424,111.46909441587069,109.24723575102341,110.34061089535005,18322000.0
2005-05-02,111.36878476960219,112.1963393513173,110.44593602393199,111.48915634512439,19515200.0
2005-05-03,111.1129951716175,114.42822898079143,111.00265456072215,113.44519444736014,35524800.0
2005-05-04,113.94172719638921,115.29590742101396,113.85094696651622,114.6037708617613,24142800.0
2005-05-05,114.66395664952242,114.66395664952242,113.28971449564396,113.84141755012071,15004100.0
2005-05-06,114.55361603862707,114.97993203526819,113.58562795213604,114.36302771071692,13514200.0
2005-05-09,114.35299674609006,114.6037708617613,113.06401779153984,113.35993124803191,11062500.0
2005-05-10,113.08407972079354,114.25268709982157,112.70791854728665,114.25268709982157,12678900.0
2005-05-11,114.80439015429832,116.34915870683321,114.31788836989608,116.00309042720689,22934600.0
2005-05-12,115.76234727616249,116.47454576466883,114.45330639235856,114.71411147265665,17878500.0
2005-05-13,114.94482365907422,115.90278078093839,114.01194394877716,114.97491655295477,14816100.0
2005-05-16,115.19559777474547,116.16860134354991,114.63887923795528,115.88271885168469,11351400.0
2005-05-17,115.63696021832686,117.08643460690668,115.45640285504355,116.92593917287708,15602100.0
2005-05-18,117.16668232392149,120.35652907525979,117.12154298310067,119.95027500787236,24599300.0
2005-05-19,120.61231867324446,120.95838695287078,119.50389708197754,119.96030597249921,19413500.0
2005-05-20,120.9784488821245,121.20916106854203,120.19603364123019,121.1790681746615,16310600.0
2005-05-23,121.95646793324237,129.44959850949934,121.73077122913824,128.12049569644168,42733800.0
2005-05-24,128.87783352576886,133.13096252755327,127.14247664532381,128.39634722368007,58028100.0
2005-05-25,126.75628450719009,130.89405741576573,125.70303322137084,130.8087942164375,36079600.0
2005-05-26,130.88402645113885,132.28836149889787,129.5499081557678,130.00130156397606,27066100.0
2005-05-27,130.64328330009448,133.4369069486722,130.0263789755432,133.41182953710506,24343800.0
2005-05-31,135.19734124068438,139.63102760575205,135.1020470767293,139.06427810433505,44429100.0
2005-06-01,142.03845911619607,146.8984614779049,141.44663220321192,144.44589062664008,70313000.0
2005-06-02,144.81202083552012,145.33864647842972,142.7406266400756,144.3957358035058,35912200.0
2005-06-03,143.83901726671567,145.09790332738532,139.13449485672302,140.56390731604913,37527000.0
2005-06-06,141.63220504880863,147.32979295685945,141.35133803925683,145.92044242678702,45006700.0
2005-06-07,149.00997953185683,150.25883462789963,145.59945155872782,147.0138175711137,48597300.0
2005-06-08,146.8783995486512,147.04892594730765,139.43040831321508,140.21282355410938,51350300.0
2005-06-09,142.8008124278367,144.69666474231133,140.71437178545187,143.59827411567124,32849300.0
2005-06-10,143.93932691298414,144.08477590007345,140.44353574052693,141.68737535425632,25367800.0
2005-06-13,140.34322609425843,142.53499186522515,138.68811693082816,141.81276241209196,25580700.0
2005-06-14,139.72632176970714,141.05542458276477,139.30502125537944,139.60595019418497,20163600.0
2005-06-15,137.92576361918756,139.07932455127533,134.12904350792485,137.82545397291906,41724400.0
2005-06-16,137.55461792799412,139.58087278261783,136.95777553269653,139.14954130366328,24899800.0
2005-06-17,139.93195654455758,140.58396924530282,138.3771570273958,140.58396924530282,20847900.0
2005-06-20,138.46743570903746,144.28138280675975,136.2857009026976,143.79387792589483,42007300.0
2005-06-21,144.53616930828173,145.59945155872782,142.9261994856723,144.36564290962525,30234300.0
2005-06-22,145.28347617298206,146.61257898603967,144.78192794163957,145.09790332738532,20927000.0
2005-06-23,144.44589062664008,147.8614340820825,143.69356827962633,145.30353810223573,28084600.0
2005-06-24,145.90038049753332,149.46137294006508,145.23833683216122,149.0852117665582,35506800.0
2005-06-27,149.91276634827332,152.70638999685107,147.38496326230714,152.52081715125433,35570100.0
2005-06-28,153.61419229558098,155.1037905426682,151.4675658654351,151.4675658654351,38034900.0
2005-06-29,151.71833998110634,152.66125065603023,146.52731578671143,146.8131982785767,36560800.0
2005-06-30,147.6257064133515,149.9278127952136,145.9705972499213,147.53041224939645,30158600.0
2005-07-01,147.97679017529128,148.57864805290228,145.05777946887795,146.0759223785032,18436700.0
2005-07-05,146.45208355201007,148.44824551275323,145.56434318253386,148.31282749029074,14973000.0
2005-07-06,149.11028917812533,149.26075364752808,146.14112364857772,146.21384814212237,15984500.0
2005-07-07,145.14304266820614,148.35796683111158,144.70168022462474,148.22756429096253,21322800.0
2005-07-08,148.5836635352157,149.21059882439383,147.4802574262622,148.57363257058887,14900200.0
2005-07-11,148.65889576991705,148.75920541618558,145.96056628529442,147.12917366432245,16763800.0
2005-07-12,147.14923559357615,147.65579930723206,145.9154269444736,146.34374913404008,11718000.0
2005-07-13,146.70787314999475,150.08329274692977,146.50223837514434,149.89270441901962,22852900.0
2005-07-14,153.14273695811903,153.84991996431197,150.49957777894406,150.9108473286449,21314000.0
2005-07-15,151.0863892096148,152.16973338931456,150.35412879185472,151.06131179804765,16859900.0
2005-07-18,150.46446940275007,151.4174110423008,149.33598588222947,150.23375721633255,12403100.0
2005-07-19,151.5979684055841,155.65549359714495,151.3672562191666,155.42979689304082,25217500.0
2005-07-20,153.2580930513278,156.78839074210137,151.3672562191666,156.4830481788601,28592100.0
2005-07-21,157.51122205311222,159.3920279206466,156.0868250760995,157.45605174766453,39539200.0
2005-07-22,153.65933163640182,155.1037905426682,148.6237873937231,151.66818515797206,46726800.0
2005-07-25,151.66316967565865,152.11456308386693,147.93666631678386,148.38304424267872,19298200.0
2005-07-26,147.961743728351,149.46137294006508,146.49722289283088,148.5034158182009,19614100.0
2005-07-27,149.33097039991603,149.57672903327386,146.65270284454706,148.92471633252862,14421300.0
2005-07-28,149.06013435499108,149.16545948357302,147.09406528812846,147.20440589902384,11839300.0
2005-07-29,146.52230030439802,146.87338406633776,143.93932691298414,144.32551905111788,16709800.0
2005-08-01,144.68663377768448,146.70285766768131,144.49604544977433,146.25642958696335,11313400.0
2005-08-02,146.2514642594731,150.22372625170567,146.01072110842867,150.05821533536266,14565800.0
2005-08-03,149.46137294006508,150.3240358979742,148.25765718484308,149.11028917812533,11849300.0
2005-08-04,148.23257977327594,149.96292117140757,148.0821153038732,149.32595491760262,10462500.0
2005-08-05,149.21059882439383,149.71716253804973,146.10601527238376,146.62762543297995,11867500.0
2005-08-08,147.2545607221581,148.2827345964102,145.6947457226829,146.0759223785032,8954600.0
2005-08-09,146.43202162275637,146.793136349323,144.70168022462474,146.2364178125328,11547000.0
2005-08-10,146.10099979007032,146.6175944683531,142.88106014485146,143.2822987299255,13744200.0
2005-08-11,143.3876238585074,143.7336921381337,140.74446467933242,142.4647751128372,15014700.0
2005-08-12,142.1187068332109,145.54929673559357,141.25604387530177,145.30905513278051,13158600.0
2005-08-15,145.43895612469822,146.8382756901438,142.3243416080613,142.43969770127006,16333000.0
2005-08-16,142.88106014485146,144.34056549805817,142.10867586858402,143.2672522829852,14204100.0
2005-08-17,143.19703553059725,143.7286766558203,142.43969770127006,142.99140075574684,7758800.0
2005-08-18,138.38217250970925,140.68427889157132,137.92576361918756,140.42848929358667,23721800.0
2005-08-19,140.93003752492916,141.16074971134668,140.24291644798993,140.43350477590008,11074700.0
2005-08-22,141.05542458276477,141.17078067597356,137.09820903747246,137.4292308701585,13612300.0
2005-08-23,138.5075595675449,140.30310223575103,137.48440117560617,140.22285451873623,11631700.0
2005-08-24,139.2147425737378,142.81585887477695,138.6530085546342,141.7224837304503,17169000.0
2005-08-25,141.71245276582346,142.43969770127006,140.41845832895982,141.73251469507713,8744400.0
2005-08-26,142.178892620972,142.9512768972394,141.76762307127115,142.22904744410621,7503000.0
2005-08-29,141.55697281410727,145.00762464574368,141.55697281410727,144.6715873307442,11794100.0
2005-08-30,144.05468300619293,145.20322845596723,143.38260837619399,144.07976041776004,9574400.0
2005-08-31,144.56124671984887,144.69666474231133,142.6202550645534,143.44279416395509,10057900.0
2005-09-01,143.39765482313427,144.19511651096883,142.9412459326126,143.5681812217907,5478700.0
2005-09-02,143.69858376193974,145.44397160701166,143.66347538574578,144.6715873307442,6862100.0
2005-09-06,144.94743885798258,145.14304266820614,143.84403274902908,143.99951270074527,8416100.0
2005-09-07,143.3876238585074,148.20750236170883,143.08167943738846,147.89152697596305,14984000.0
2005-09-08,147.87146504670935,150.10335467618347,147.1341891466359,148.15233205626114,13213300.0
2005-09-09,149.10025821349848,150.01307599454185,148.73914348693188,150.00806051222838,8772200.0
2005-09-12,151.34217880759945,156.19215020468144,150.96601763409257,155.34954917602604,20752200.0
2005-09-13,154.84800094468355,158.2535134354991,153.55902199013332,156.3225527448305,20579200.0
2005-09-14,154.8429854623701,157.12502991497846,150.61493387215285,151.9691140967776,22529000.0
2005-09-15,150.3641597564816,153.84991996431197,149.41623359924426,151.77852576886744,30901400.0
2005-09-16,152.4806932927469,152.72143644379133,150.39926813267556,150.56477904901857,15144400.0
2005-09-19,150.96601763409257,153.47375879080508,150.82056864700326,152.36533719953817,11512200.0
2005-09-20,153.54899102550644,156.13196441692034,153.08756665267137,154.43171591266926,18683200.0
2005-09-21,154.6824900283405,157.36577306602288,153.45369686155138,156.4328933557258,20219100.0
2005-09-22,156.2272585808754,160.10422640915294,155.5652149155033,156.1670727931143,25986700.0
2005-09-23,156.98459641020258,159.0961144641545,156.77896163535215,158.16825023617088,16950600.0
2005-09-26,160.24465991392884,160.97190484937545,156.7639151884119,157.62657814632098,19769000.0
2005-09-27,157.96261546132044,159.6979723417655,157.17518473811273,157.45605174766453,13732400.0
2005-09-28,157.59648525244046,158.03784769602186,153.27313949826808,153.47375879080508,15978800.0
2005-09-29,153.81481158811798,155.8410664427417,153.51388264931248,155.28936338826495,11216300.0
2005-09-30,157.59648525244046,159.24156345124382,156.62849716594943,158.71995329064762,18284200.0
2005-10-03,157.30057179594834,160.55060433504778,156.87927128162067,159.833390364228,18302200.0
2005-10-04,160.2847837724362,161.13741576571846,155.85109740736854,155.9814999475176,18270300.0
2005-10-05,156.8291164584864,157.93753804975333,154.47685525349007,155.83605096042825,16640100.0
2005-10-06,157.47611367691823,157.72688779258948,155.5250910569959,156.85920935236695,15971600.0
2005-10-07,157.88236774430567,158.82527841922956,155.75078776110004,156.97958092788917,13527000.0
2005-10-10,157.14007636191874,157.89741419124593,155.05363571953396,155.8059580665477,11133200.0
2005-10-11,156.0617476645324,156.8090545292327,152.90199380707463,153.52391361393933,17068100.0
2005-10-12,153.07252020573108,154.07060118610266,149.96292117140757,150.9509711871523,18593700.0
2005-10-13,151.4675658654351,151.4675658654351,145.79254762779468,149.18050593051328,21114200.0
2005-10-14,150.09332371155662,150.57982549595886,146.72291959693504,148.52849322976803,17021100.0
2005-10-17,149.21059882439383,153.07252020573108,147.7360470242469,152.97221055946258,15118200.0
2005-10-18,152.95214863020888,154.45679332423637,151.83871155662854,152.10954760155346,14141400.0
2005-10-19,152.47066232812008,155.41475044610056,152.45060039886636,154.82793901542982,14007300.0
2005-10-20,155.47493623386165,156.0467012175921,151.0713427626745,152.0694237430461,27795500.0
2005-10-21,173.4353783982366,173.75135378398238,167.01556103705258,170.47624383331583,45739000.0
2005-10-24,172.2166161960743,175.19079720793533,171.62478928309017,174.8647908575627,18844500.0
2005-10-25,173.42534743360972,174.2378555683846,171.96082659808965,173.99209693502678,13742800.0
2005-10-26,173.67612154928096,178.5511703579301,173.63098220846015,178.2703033483783,17797100.0
2005-10-27,178.85209929673562,179.0978579300934,176.3844819985305,177.07661855778315,10258500.0
2005-10-28,178.18504014905005,180.03073764039047,178.05965309121444,179.63953001994332,11795100.0
2005-10-31,180.6777348588223,187.95519969560198,180.31160464994227,186.64615881179805,28657100.0
2005-11-01,186.50572530702215,192.54436601238584,185.07631284769602,190.27736800671775,32679400.0
2005-11-02,191.44095990343234,193.0960690668626,189.16894641545082,190.4278324761205,21109600.0
2005-11-03,191.79705914768553,193.88851527238376,191.28046446940274,193.57253988663797,14881900.0
2005-11-04,195.46337671879922,196.50158155767818,193.32176577096672,195.81947596305238,17632100.0
2005-11-07,198.16170620342186,199.3503755117036,196.68213892096148,198.12659782722787,19163800.0
2005-11-08,197.73539020678072,198.40746483677967,194.89161173506875,195.55365540044085,15779200.0
2005-11-09,193.9336546132046,194.74616274797944,189.60027789440537,190.16201191350896,20912800.0
2005-11-10,189.7657888107484,196.28090033588748,189.29934895559987,196.15551327805187,18239100.0
2005-11-11,198.1717371680487,199.06449301983835,195.02702975753124,195.8044295161121,14113600.0
2005-11-14,196.66709247402122,199.72653668521048,196.3711790175291,199.09960139603234,15600100.0
2005-11-15,197.80059147685526,199.1146478429726,196.08028104335048,197.00814527133412,17232500.0
2005-11-16,198.7134092578986,200.04251207095623,197.66517345439277,199.69142830901646,17373000.0
2005-11-17,201.52207935341661,202.53019129841502,200.3835648682691,202.34963393513172,18405900.0
2005-11-18,202.43489713445996,202.87625957804136,200.54406030229873,200.72461766558203,14037100.0
2005-11-21,200.20300750498583,205.62474388579827,197.35421355096042,205.31378398236592,20649500.0
2005-11-22,204.95768473811273,209.30109242153878,203.7439380182639,208.8797919072111,19172800.0
2005-11-23,209.16567439907632,213.01756481578673,208.53372362758475,212.08468510548965,20149800.0
2005-11-25,213.54920594100975,215.03880418809698,213.30846278996538,214.97360291802246,9670500.0
2005-11-28,215.57546079563346,216.2876592841398,211.8740348483258,212.39564500892203,21994700.0
2005-11-29,212.72666684160805,213.8601658444421,201.69260575207304,202.39477327595256,42948600.0
2005-11-30,202.8662286134145,204.85737509184423,198.3924183898394,203.08314822347015,31162000.0
2005-12-01,205.2335362653511,208.3631972289283,204.77712737482943,207.68615727143907,19470300.0
2005-12-02,209.11551957594205,210.41452949511913,207.57075102340715,209.49669623176234,15071900.0
2005-12-05,209.1456124698226,209.39638658549387,202.76591896714598,203.55334969035374,20558200.0
2005-12-06,204.98276214967984,208.84969901333054,201.47192453028234,202.89632150729506,30220300.0
2005-12-07,203.70882964206993,203.97966568699485,200.12275978797103,202.73582607326546,23308400.0
2005-12-08,203.27749816311535,205.96078120079773,201.9433798677443,205.96078120079773,17802100.0
2005-12-09,208.1425160071376,208.53372362758475,204.91254539729192,205.2335362653511,15271500.0
2005-12-12,207.9569431615409,208.2478411357195,205.60969743885798,206.94481883069173,13886200.0
2005-12-13,207.1394195444526,209.64716070116512,206.4573139498268,209.39137110318043,16311200.0
2005-12-14,209.16567439907632,210.51483914138765,208.38827464049544,210.1286470032539,13247500.0
2005-12-15,210.20387923795528,212.22511861026555,208.89483835415135,211.91917418914662,12079500.0
2005-12-16,213.32852471921905,216.91961005563135,212.029514800042,215.74097171197647,32628300.0
2005-12-19,216.7691455862286,223.79583630733703,210.7054274692978,212.95737902802563,43829700.0
2005-12-20,214.59242626220217,216.7691455862286,212.9924874042196,215.53533693712606,20149200.0
2005-12-21,217.446235698541,219.10636034428467,211.00635640810327,213.82505746824813,22421300.0
2005-12-22,216.5509721055946,217.10016741891468,213.62443817571113,216.68889786921383,15078100.0
2005-12-23,216.74406817466146,216.91961005563135,215.05385063503724,216.13217933242365,9181000.0
2005-12-27,216.59861918757218,216.59861918757218,212.0345302823554,212.9774409572793,13392100.0
2005-12-28,212.7166358769812,214.55230240369474,211.28220793534166,214.00561483153143,14221500.0
2005-12-29,214.65261204996327,215.02877322347015,210.23397213183586,210.72548939855147,13877700.0
2005-12-30,209.28103049228508,209.75248582974703,207.51056523564606,208.07229925474965,15159000.0
2006-01-03,211.9141587068332,218.5095179489871,209.75750131206047,218.2888367271964,26216100.0
2006-01-04,222.63725989293584,225.1750939435289,220.5558347328645,223.30933452293482,30542200.0
2006-01-05,223.69051117875512,226.474103862706,221.43354413771385,226.31862391098983,21594900.0
2006-01-06,229.1423404534481,235.97844284664637,227.32172037367482,233.5509494069487,35478200.0
2006-01-09,233.7967080403065,237.43293271753961,231.18364175501208,234.1729193686365,25558200.0
2006-01-10,232.929029600084,235.85305578881074,231.73534480948882,235.60729715545293,18176000.0
2006-01-11,236.36463498478008,238.2905801931353,235.31639918127428,236.5451923480634,17996700.0
2006-01-12,237.59342815156924,238.2303944053742,231.46450876456387,232.5328064973234,20230300.0
2006-01-13,232.8738592946363,234.16785373149995,231.51967907001156,233.84686286344075,15297800.0
2006-01-17,232.82370447150203,235.67751390784088,231.98110344284663,234.2781943423953,16524000.0
2006-01-18,224.34252387950036,229.38809908680594,222.31125354256324,223.14377345176865,40930400.0
2006-01-19,226.28351553479584,227.44710743151046,217.1703841713026,218.89821782827752,29045500.0
2006-01-20,219.42735121234386,220.69626823764037,197.98114884013856,200.3485066468983,82151100.0
2006-01-23,204.32071848430775,214.85824682481368,203.49316390259264,214.41186889891887,45437300.0
2006-01-24,218.69007531227038,223.16388553584548,217.91267555368952,222.2009129316679,30898200.0
2006-01-25,226.32865487561665,227.8182531227039,215.27453185682796,217.1703841713026,37442100.0
2006-01-26,220.4505096042826,220.6762063083867,212.4357688674294,217.80484268395088,25826300.0
2006-01-27,218.28382124488297,219.7884659389105,215.15416028130576,217.41614280466044,16887400.0
2006-01-30,215.35979505615617,217.3108176760785,213.1579983205626,214.07081610160597,17160600.0
2006-01-31,215.9967613099612,220.48060249816314,212.64290828697386,216.9999079274693,44087800.0
2006-02-01,195.53359347118715,201.6223889996851,194.3599706098457,201.51204838878974,54190700.0
2006-02-02,202.59037708617615,203.87935604072635,198.60306864700325,198.6331615408838,23591700.0
2006-02-03,197.5046780203632,197.55984832581083,186.8618245512753,191.3682354098877,36527000.0
2006-02-06,193.22145612469822,195.55365540044085,190.3676466883594,193.14622388999686,17862900.0
2006-02-07,192.16318935656554,192.44405636611734,182.23504211714078,184.5296252755327,33227100.0
2006-02-08,184.6901207095623,185.9189138763514,177.88411121024458,185.11142122388998,41566500.0
2006-02-09,186.3000905321717,187.7796578146321,178.60634066337778,179.94045895874882,23800900.0
2006-02-10,181.5604597459851,182.81433032434134,177.11674241629055,181.86640416710404,30416500.0
2006-02-13,172.68305605122285,175.8428099086806,171.47432481368742,173.38522357510234,39396100.0
2006-02-14,173.18460428256535,176.38949748084391,171.73011441167208,172.19153878450717,29278600.0
2006-02-15,171.22856618032958,173.5356880445051,169.43803899443685,171.72008344704523,25868100.0
2006-02-16,173.46547129211714,184.06820090269758,172.7783502151779,183.79736485777264,42588300.0
2006-02-17,185.56783011441166,186.64615881179805,182.37296788075994,184.94591030754697,28611700.0
2006-02-21,183.72714810538469,187.34832633567757,183.12027474546028,183.86256612784715,17354600.0
2006-02-22,184.14343313739897,185.04621995381547,182.49333945628214,183.31086307337043,12939400.0
2006-02-23,183.27073921486303,191.2102477170148,183.26070825023618,189.62033982365907,25078000.0
2006-02-24,189.23414768552536,190.62343628634406,187.32324892411043,189.28430250865958,12955600.0
2006-02-27,191.1901857877611,196.45644221685734,190.728761414926,195.79189081032854,20403900.0
2006-02-28,196.93291303663273,199.38548388789758,169.77909179174975,181.87141964941745,78796300.0
2006-03-01,185.0712973653826,185.29699406948671,181.20937598404535,182.9647947937441,24098200.0
2006-03-02,182.77420646583394,191.14003096462687,181.6607693922536,188.80783168888422,36623900.0
2006-03-03,192.74498530492286,194.2195371050698,188.46176340925788,189.67551012910675,23900000.0
2006-03-06,190.91934974283618,192.2935918967146,184.13841765508553,184.61990395717436,17861500.0
2006-03-07,182.77420646583394,184.79544583814422,179.62949905531644,182.7892529127742,20736800.0
2006-03-08,177.43773328434972,180.57240973024037,175.8132687178545,177.487888107484,23467700.0
2006-03-09,178.28534979531858,179.8200873832266,171.27872100346383,172.0310433504776,27792900.0
2006-03-10,172.28181746614885,172.78336569749135,166.28831610160597,169.27252807809384,38612500.0
2006-03-13,170.3859651516742,173.58584286763934,168.2443542038417,169.05184685630314,27257500.0
2006-03-14,168.81611918757216,176.7305502781568,166.82497270914243,176.1236769182324,36864400.0
2006-03-15,175.97822793114307,176.69544190196285,170.7922192190616,172.78336569749135,25512000.0
2006-03-16,174.88986826912983,174.91494568069697,169.47314737063084,169.9094943318988,20013300.0
2006-03-17,169.99475753122704,171.41915450823973,167.9835491235436,170.42107352786817,17086200.0
2006-03-20,171.53451060144852,175.5870203106959,171.29878293271756,174.63407867114518,20794300.0
2006-03-21,175.52683452293482,176.37445103390365,170.064974283615,170.48627479794268,19642500.0
2006-03-22,170.48125931562927,172.58274640495435,169.27252807809384,170.63673926734546,15176800.0
2006-03-23,171.66491314159757,173.41030098666945,170.62670830271858,171.47432481368742,14854500.0
2006-03-24,184.83055421433818,185.6179849375459,181.81624934396976,183.4663430250866,30330800.0
